country,year,country_year,q1_index_measure,q1_macro_appointment_procedures_ind_measure,q1_micro_appointment_judges_ind_measure,q1_micro_appointment_court_presidents_ind_measure,q1_micro_appointment_veto_ind_measure,q1_macro_selection_criteria_ind_measure,q1_micro_selection_predetermined_law_ind_measure,q1_micro_selection_intl_standards_ind_measure,q1_micro_transparency_appeal_ind_measure,q1_macro_professional_rights_ind_measure,q1_micro_judge_tenure_ind_measure,q1_micro_judge_immunity_ind_measure,q1_micro_judge_salary_ind_measure,q1_macro_professional_obligations_ind_measure,q1_micro_disciplinary_proceedings_law_ind_measure,q1_micro_disciplinary_proceedings_actors_ind_measure,q1_micro_conflict_recusal_evaluation_ind_measure,q1_macro_judicial_administration_ind_measure,q1_micro_judicial_self_governance_bodies_ind_measure,q1_micro_judicial_self_governance_competences_ind_measure,q1_micro_courts_administration_ind_measure,q2_index_measure,q2_macro_appointment_procedures_ind_measure,q2_micro_appointment_judges_court_presidents_ind_measure,q2_micro_selection_criteria_transparency_ind_measure,q2_macro_professional_rights_ind_measure,q2_micro_judge_tenure_ind_measure,q2_micro_judge_immunity_ind_measure,q2_micro_judge_salary_ind_measure,q2_macro_professional_obligations_ind_measure,q2_micro_disciplinary_proceedings_law_ind_measure,q2_micro_disciplinary_proceedings_actors_ind_measure,q2_micro_conflict_recusal_evaluation_ind_measure,q2_macro_court_functioning_ind_measure,q2_micro_courts_organization_functioning_ind_measure,q2_micro_courts_administration_budget_ind_measure
Germany,2007,Germany_2007,0.73,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.67,0.67,1.0,0.33,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2008,Germany_2008,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2009,Germany_2009,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2010,Germany_2010,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2011,Germany_2011,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2012,Germany_2012,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2013,Germany_2013,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2014,Germany_2014,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2015,Germany_2015,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2016,Germany_2016,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.84,0.7,0.5,0.89,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2017,Germany_2017,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.84,0.7,0.5,0.89,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2018,Germany_2018,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.84,0.7,0.5,0.89,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2019,Germany_2019,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.84,0.7,0.5,0.89,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2020,Germany_2020,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.84,0.7,0.5,0.89,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2021,Germany_2021,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.84,0.7,0.5,0.89,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2022,Germany_2022,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.84,0.7,0.5,0.89,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Greece,2000,Greece_2000,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2001,Greece_2001,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2002,Greece_2002,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2003,Greece_2003,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2004,Greece_2004,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2005,Greece_2005,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2006,Greece_2006,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2007,Greece_2007,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2008,Greece_2008,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2009,Greece_2009,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2010,Greece_2010,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2011,Greece_2011,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2012,Greece_2012,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2013,Greece_2013,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2014,Greece_2014,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2015,Greece_2015,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2016,Greece_2016,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.65,0.71,0.42,1.0,0.67,0.5,1.0,0.5,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2017,Greece_2017,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2018,Greece_2018,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2019,Greece_2019,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2020,Greece_2020,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2021,Greece_2021,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Greece,2022,Greece_2022,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33,0.69,0.71,0.42,1.0,0.83,0.5,1.0,1.0,0.62,0.62,0.25,1.0,0.6,0.8,0.4
Hungary,2000,Hungary_2000,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0,0.75,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.81,1.0,0.75,0.67,0.8,0.8,0.8
Hungary,2001,Hungary_2001,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0,0.75,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.81,1.0,0.75,0.67,0.8,0.8,0.8
Hungary,2002,Hungary_2002,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0,0.75,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.81,1.0,0.75,0.67,0.8,0.8,0.8
Hungary,2003,Hungary_2003,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0,0.75,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.81,1.0,0.75,0.67,0.8,0.8,0.8
Hungary,2004,Hungary_2004,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0,0.75,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.81,1.0,0.75,0.67,0.8,0.8,0.8
Hungary,2005,Hungary_2005,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0,0.75,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.81,1.0,0.75,0.67,0.8,0.8,0.8
Hungary,2006,Hungary_2006,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0,0.75,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.81,1.0,0.75,0.67,0.8,0.8,0.8
Hungary,2007,Hungary_2007,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0,0.75,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.81,1.0,0.75,0.67,0.8,0.8,0.8
Hungary,2008,Hungary_2008,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0,0.75,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.81,1.0,0.75,0.67,0.8,0.8,0.8
Hungary,2009,Hungary_2009,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0,0.75,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.81,1.0,0.75,0.67,0.8,0.8,0.8
Hungary,2010,Hungary_2010,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0,0.75,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.81,1.0,0.75,0.67,0.8,0.8,0.8
Hungary,2011,Hungary_2011,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0,0.75,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.81,1.0,0.75,0.67,0.8,0.8,0.8
Hungary,2012,Hungary_2012,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0,0.78,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.92,1.0,0.75,1.0,0.8,0.8,0.8
Hungary,2013,Hungary_2013,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0,0.78,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.92,1.0,0.75,1.0,0.8,0.8,0.8
Hungary,2014,Hungary_2014,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0,0.78,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.92,1.0,0.75,1.0,0.8,0.8,0.8
Hungary,2015,Hungary_2015,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0,0.78,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.92,1.0,0.75,1.0,0.8,0.8,0.8
Hungary,2016,Hungary_2016,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0,0.78,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.92,1.0,0.75,1.0,0.8,0.8,0.8
Hungary,2017,Hungary_2017,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0,0.78,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.92,1.0,0.75,1.0,0.8,0.8,0.8
Hungary,2018,Hungary_2018,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0,0.78,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.92,1.0,0.75,1.0,0.8,0.8,0.8
Hungary,2019,Hungary_2019,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0,0.78,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.92,1.0,0.75,1.0,0.8,0.8,0.8
Hungary,2020,Hungary_2020,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0,0.78,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.92,1.0,0.75,1.0,0.8,0.8,0.8
Hungary,2021,Hungary_2021,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0,0.78,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.92,1.0,0.75,1.0,0.8,0.8,0.8
Hungary,2022,Hungary_2022,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0,0.78,0.84,0.67,1.0,0.56,0.0,0.67,1.0,0.92,1.0,0.75,1.0,0.8,0.8,0.8
Iceland,2000,Iceland_2000,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2001,Iceland_2001,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2002,Iceland_2002,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2003,Iceland_2003,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2004,Iceland_2004,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2005,Iceland_2005,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2006,Iceland_2006,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2007,Iceland_2007,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2008,Iceland_2008,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2009,Iceland_2009,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2010,Iceland_2010,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2011,Iceland_2011,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2012,Iceland_2012,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2013,Iceland_2013,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2014,Iceland_2014,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2015,Iceland_2015,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2016,Iceland_2016,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2017,Iceland_2017,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2018,Iceland_2018,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2019,Iceland_2019,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2020,Iceland_2020,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2021,Iceland_2021,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67,,,,,,,,,,,,,,,
Iceland,2022,Iceland_2022,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67,,,,,,,,,,,,,,,
Ireland,2000,Ireland_2000,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2001,Ireland_2001,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2002,Ireland_2002,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2003,Ireland_2003,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
